date,region_code,hospitalized,new_positives,deceased,swabs
2020-04-01,11,984,137,477,12296
2020-04-01,14,32,16,10,1157
2020-04-01,05,269,47,116,11951
2020-04-01,05,345,124,173,7675
2020-04-01,01,3146,494,886,30060
2020-04-01,16,637,143,129,15209
2020-04-01,20,119,23,34,5501
2020-04-01,19,496,71,88,16836
2020-04-01,09,1120,259,253,36575
2020-04-01,10,173,17,37,9080
2020-04-01,02,85,3,59,1717
2020-04-01,05,1718,470,499,112746
2020-04-02,13,341,61,133,10647
2020-04-02,17,38,9,10,2427
2020-04-02,18,163,22,41,10679
2020-04-02,15,503,225,167,17404
2020-04-02,08,3944,546,1811,60507
2020-04-02,06,199,114,129,17121
2020-04-02,12,1169,169,185,41575
2020-04-02,07,1120,122,488,12069
2020-04-02,03,11762,1292,7960,128286
2020-04-02,11,986,136,503,12943
2020-04-02,14,30,5,11,1229
2020-04-02,05,279,61,129,12677
2020-04-02,05,339,133,187,8496
2020-04-02,01,3341,558,983,32100
2020-04-02,16,645,131,144,16554
2020-04-02,20,117,49,40,5970
2020-04-02,19,503,73,93,17833
2020-04-02,09,1135,406,268,40724
2020-04-02,10,171,33,38,9737
2020-04-02,02,85,37,63,1934
2020-04-02,05,1670,486,532,120320
2020-04-03,13,361,66,146,11890
2020-04-03,17,41,15,11,2622
2020-04-03,18,183,42,45,11608
2020-04-03,15,532,221,181,19237
2020-04-03,08,3915,599,1902,63682
2020-04-03,06,201,80,136,19985
2020-04-03,12,1194,167,199,43776
2020-04-03,07,1147,183,519,12934
2020-04-03,03,11802,1455,8311,135051
2020-04-03,11,982,132,557,13678
2020-04-03,14,31,11,11,1378
2020-04-03,05,291,80,139,13976
2020-04-03,05,343,106,204,8993
2020-04-03,01,3300,543,1043,34281
2020-04-03,16,648,105,164,17924
2020-04-03,20,122,31,41,6478
2020-04-03,19,535,68,101,18686
2020-04-03,09,1149,226,290,44460
2020-04-03,10,165,51,39,10614
2020-04-03,02,85,51,70,2106
2020-04-03,05,1714,353,572,126490
2020-04-04,13,354,65,153,12837
2020-04-04,17,44,3,11,2765
2020-04-04,18,178,8,49,12314
2020-04-04,15,567,151,186,21534
2020-04-04,08,3859,608,1977,67075
2020-04-04,06,183,107,145,21126
2020-04-04,12,1236,157,212,44624
2020-04-04,07,1121,238,542,14087
2020-04-04,03,12002,1598,8656,141877
2020-04-04,11,997,111,574,14472
2020-04-04,14,31,30,11,1504
2020-04-04,05,291,33,146,15045
2020-04-04,05,353,111,210,9863
2020-04-04,01,3441,813,1128,37181
2020-04-04,16,627,58,173,18977
2020-04-04,20,123,49,41,6789
2020-04-04,19,553,73,111,19896
2020-04-04,09,1129,172,307,47886
2020-04-04,10,167,31,41,11809
2020-04-04,02,63,29,82,2274
2020-04-04,05,1691,360,607,133289
2020-04-05,13,347,75,158,13598
2020-04-05,17,46,14,13,2931
2020-04-05,18,174,54,56,13077
2020-04-05,15,609,132,189,23139
2020-04-05,08,3839,549,2051,69986
2020-04-05,06,185,62,154,21652
2020-04-05,12,1235,123,219,44658
2020-04-05,07,1126,246,556,15047
2020-04-05,03,12009,1337,8905,149984
2020-04-05,11,987,123,599,15252
2020-04-05,14,33,18,13,1504
2020-04-05,05,239,52,158,15723
2020-04-05,05,352,65,217,10476
2020-04-05,01,3472,653,1168,38539
2020-04-05,16,574,77,182,20080
2020-04-05,20,126,33,43,7157
2020-04-05,19,556,62,116,21904
2020-04-05,09,1111,176,325,51006
2020-04-05,10,159,29,43,12448
2020-04-05,02,96,34,91,2390
2020-04-05,05,1674,402,631,140910
2020-04-06,13,340,18,169,14198
2020-04-06,17,46,9,13,3061
2020-04-06,18,170,22,58,13633
2020-04-06,15,610,98,204,24526
2020-04-06,08,3804,467,2108,72163
2020-04-06,06,189,55,158,22272
2020-04-06,12,1235,151,229,47470
2020-04-06,07,1141,100,595,15533
2020-04-06,03,11914,1079,9202,154989
2020-04-06,11,1001,150,612,15919
2020-04-06,14,34,0,13,1546
2020-04-06,05,245,78,164,16825
2020-04-06,05,354,63,230,11130
2020-04-06,01,3484,562,1251,41123
2020-04-06,16,625,127,195,22059
2020-04-06,20,123,15,47,7521
2020-04-06,19,563,52,123,23464
2020-04-06,09,1116,154,350,52849
2020-04-06,10,159,14,44,12573
2020-04-06,02,109,23,96,2590
2020-04-06,05,1714,362,662,146288
2020-04-07,13,337,78,172,14904
2020-04-07,17,47,4,14,3160
2020-04-07,18,169,16,60,14072
2020-04-07,15,603,90,216,25779
2020-04-07,08,3750,269,2180,75191
2020-04-07,06,185,50,164,23536
2020-04-07,12,1229,118,238,48874
2020-04-07,07,1090,208,620,16579
2020-04-07,03,11833,791,9484,159331
2020-04-07,11,962,96,630,16619
2020-04-07,14,35,0,13,1581
2020-04-07,05,325,89,174,17761
2020-04-07,05,360,128,244,12030
2020-04-07,01,3553,419,1319,44121
2020-04-07,16,615,70,209,23149
2020-04-07,20,122,13,52,7680
2020-04-07,19,562,51,125,24857
2020-04-07,09,1087,172,369,56651
2020-04-07,10,157,10,49,13274
2020-04-07,02,118,30,100,2754
2020-04-07,05,1579,337,695,153542
2020-04-08,13,331,60,179,15846
2020-04-08,17,48,6,14,3296
2020-04-08,18,170,26,60,14977
2020-04-08,15,608,120,221,27784
2020-04-08,08,3769,409,2234,78367
2020-04-08,06,162,65,169,24798
2020-04-08,12,1241,117,244,55113
2020-04-08,07,1109,149,654,17521
2020-04-08,03,11719,1089,9722,167557
2020-04-08,11,974,149,652,17532
2020-04-08,14,30,2,13,2002
2020-04-08,05,268,24,183,18865
2020-04-08,05,354,126,255,13258
2020-04-08,01,3493,540,1378,48495
2020-04-08,16,639,120,219,24493
2020-04-08,20,112,40,59,8493
2020-04-08,19,563,62,133,27438
2020-04-08,09,1066,206,392,60985
2020-04-08,10,155,26,50,14105
2020-04-08,02,120,15,102,2953
2020-04-08,05,1554,485,736,163247
2020-04-09,13,306,72,194,16847
2020-04-09,17,50,6,15,3474
2020-04-09,18,168,15,61,15698
2020-04-09,15,604,76,227,29664
2020-04-09,08,3722,443,2316,81715
2020-04-09,06,167,81,171,26205
2020-04-09,12,1244,163,253,58107
2020-04-09,07,1103,114,682,18446
2020-04-09,03,11796,1388,10022,176953
2020-04-09,11,945,96,669,18194
2020-04-09,14,30,8,13,2069
2020-04-09,05,263,68,187,19875
2020-04-09,05,345,106,268,14338
2020-04-09,01,3514,639,1454,52807
2020-04-09,16,630,82,225,26088
2020-04-09,20,106,51,64,8918
2020-04-09,19,566,73,138,28742
2020-04-09,09,1038,173,408,65461
2020-04-09,10,154,9,51,15170
2020-04-09,02,118,18,105,3142
2020-04-09,05,1530,523,756,171456
2020-04-10,13,305,83,198,18088
2020-04-10,17,59,5,15,3696
2020-04-10,18,168,27,65,16637
2020-04-10,15,600,98,231,31745
2020-04-10,08,3596,451,2397,85884
2020-04-10,06,167,50,179,28097
2020-04-10,12,1236,154,263,61769
2020-04-10,07,1076,171,709,19514
2020-04-10,03,11877,1246,10238,186325
2020-04-10,11,925,129,682,18970
2020-04-10,14,28,9,13,2069
2020-04-10,05,258,52,191,20866
2020-04-10,05,335,108,275,14981
2020-04-10,01,3497,490,1532,57457
2020-04-10,16,631,93,238,27812
2020-04-10,20,107,37,69,9444
2020-04-10,19,568,70,148,31156
2020-04-10,09,1011,175,454,72001
2020-04-10,10,146,4,52,16325
2020-04-10,02,131,11,107,3328
2020-04-10,05,1521,488,793,180700
2020-04-11,13,315,106,206,19441
2020-04-11,17,60,4,17,4050
2020-04-11,18,169,14,66,17493
2020-04-11,15,582,75,238,33781
2020-04-11,08,3530,507,2481,91759
2020-04-11,06,172,44,185,29685
2020-04-11,12,1264,140,273,65241
2020-04-11,07,1003,185,734,20888
2020-04-11,03,12026,1544,10511,196302
2020-04-11,11,960,127,689,20060
2020-04-11,14,28,3,14,2201
2020-04-11,05,246,2,200,22186
2020-04-11,05,335,154,284,16646
2020-04-11,01,3435,996,1633,62577
2020-04-11,16,627,95,253,29463
2020-04-11,20,113,28,73,10120
2020-04-11,19,562,62,154,33787
2020-04-11,09,997,231,467,75756
2020-04-11,10,137,7,52,17661
2020-04-11,02,118,23,107,3464
2020-04-11,05,1465,347,831,190912
2020-04-12,13,346,40,212,20594
2020-04-12,17,61,3,18,4355
2020-04-12,18,165,8,66,18211
2020-04-12,15,526,87,242,35448
2020-04-12,08,3491,463,2564,96704
2020-04-12,06,160,38,195,29988
2020-04-12,12,1268,122,279,68954
2020-04-12,07,1032,118,749,21983
2020-04-12,03,11969,1460,10621,205832
2020-04-12,11,949,92,700,21057
2020-04-12,14,27,11,15,2471
2020-04-12,05,183,141,205,23246
2020-04-12,05,322,83,293,17797
2020-04-12,01,3429,652,1729,66555
2020-04-12,16,609,85,260,30973
2020-04-12,20,109,22,73,10663
2020-04-12,19,552,52,163,36098
2020-04-12,09,983,277,495,78640
2020-04-12,10,129,10,52,18672
2020-04-12,02,109,19,112,3510
2020-04-12,05,1428,309,856,198442
2020-04-13,13,351,53,224,20667
2020-04-13,17,64,4,18,4545
2020-04-13,18,160,5,67,18596
2020-04-13,15,606,66,248,36770
2020-04-13,08,3490,342,2615,99047
2020-04-13,06,159,51,202,30941
2020-04-13,12,1314,123,284,72746
2020-04-13,07,1088,102,760,23129
2020-04-13,03,12028,1262,10901,211092
2020-04-13,11,959,78,713,28379
2020-04-13,14,28,0,15,2522
2020-04-13,05,190,51,212,24157
2020-04-13,05,326,73,300,18586
2020-04-13,01,3344,474,1826,69170
2020-04-13,16,600,76,267,31922
2020-04-13,20,107,15,75,11010
2020-04-13,19,554,42,171,37311
2020-04-13,09,992,155,518,80889
2020-04-13,10,127,1,52,18740
2020-04-13,02,109,6,115,3614
2020-04-13,05,1427,174,882,203077
2020-04-14,13,345,32,232,20935
2020-04-14,17,62,0,19,4759
2020-04-14,18,161,28,68,19014
2020-04-14,15,618,99,260,38094
2020-04-14,08,3473,312,2705,101896
2020-04-14,06,166,38,206,31764
2020-04-14,12,1344,143,300,74650
2020-04-14,07,967,212,793,24446
2020-04-14,03,12077,1012,11142,214870
2020-04-14,11,937,45,728,29160
2020-04-14,14,26,0,15,2522
2020-04-14,05,177,35,214,24457
2020-04-14,05,325,15,310,18774
2020-04-14,01,3395,556,1927,71678
2020-04-14,16,611,53,278,33071
2020-04-14,20,107,10,80,11893
2020-04-14,19,552,43,175,37877
2020-04-14,09,1002,137,538,82269
2020-04-14,10,127,1,53,18956
2020-04-14,02,112,20,118,3726
2020-04-14,05,1427,181,906,208878
2020-04-15,13,341,29,240,22500
2020-04-15,17,60,1,21,5037
2020-04-15,18,156,15,71,19662
2020-04-15,15,607,38,278,39534
2020-04-15,08,3388,277,2788,106149
2020-04-15,06,163,24,212,33800
2020-04-15,12,1342,121,311,75584
2020-04-15,07,959,128,807,25793
2020-04-15,03,12043,827,11377,221968
2020-04-15,11,888,77,746,30329
2020-04-15,14,27,6,15,2855
2020-04-15,05,166,40,223,25370
2020-04-15,05,312,79,318,19535
2020-04-15,01,3338,539,2015,75664
2020-04-15,16,592,66,288,34518
2020-04-15,20,107,23,83,12395
2020-04-15,19,541,34,181,39867
2020-04-15,09,977,139,556,86348
2020-04-15,10,122,1,54,20258
2020-04-15,02,112,11,121,3894
2020-04-15,05,1402,192,940,216344
2020-04-16,13,324,72,243,23786
2020-04-16,17,60,16,22,5349
2020-04-16,18,157,38,72,20642
2020-04-16,15,618,80,286,41296
2020-04-16,08,3360,457,2843,112105
2020-04-16,06,159,72,217,35766
2020-04-16,12,1347,148,316,81993
2020-04-16,07,957,103,828,26945
2020-04-16,03,11356,941,11608,232674
2020-04-16,11,850,79,764,33778
2020-04-16,14,25,0,16,2967
2020-04-16,05,180,43,225,26416
2020-04-16,05,296,74,322,20773
2020-04-16,01,3418,879,2094,80708
2020-04-16,16,603,74,299,36158
2020-04-16,20,109,3,85,12796
2020-04-16,19,525,44,187,42405
2020-04-16,09,940,277,585,91651
2020-04-16,10,116,7,55,21487
2020-04-16,02,105,13,122,4159
2020-04-16,05,1388,366,981,224549
2020-04-17,13,319,97,246,25436
2020-04-17,17,59,1,22,5710
2020-04-17,18,154,-18,73,21657
2020-04-17,15,622,64,293,43697
2020-04-17,08,3330,348,2903,116826
2020-04-17,06,148,59,220,40030
2020-04-17,12,1332,144,332,84755
2020-04-17,07,897,149,866,28181
2020-04-17,03,10627,1041,11851,243513
2020-04-17,11,839,86,785,37997
2020-04-17,14,26,6,16,3082
2020-04-17,05,181,29,234,27698
2020-04-17,05,286,82,342,21921
2020-04-17,01,3266,695,2171,86714
2020-04-17,16,590,69,307,38278
2020-04-17,20,113,14,86,13304
2020-04-17,19,521,46,190,45172
2020-04-17,09,898,167,602,96231
2020-04-17,10,111,8,57,22818
2020-04-17,02,108,22,123,4366
2020-04-17,05,1359,384,1026,236722
2020-04-18,13,321,44,253,27016
2020-04-18,17,60,2,23,6056
2020-04-18,18,152,20,73,22794
2020-04-18,15,605,37,300,46294
2020-04-18,08,3234,350,2965,121220
2020-04-18,06,141,56,222,43293
2020-04-18,12,1376,144,340,89553
2020-04-18,07,901,113,897,29322
2020-04-18,03,10042,1246,12050,255331
2020-04-18,11,804,53,795,39909
2020-04-18,14,27,0,16,3082
2020-04-18,05,179,29,239,28888
2020-04-18,05,276,55,348,23147
2020-04-18,01,3271,661,2252,91844
2020-04-18,16,594,82,314,40423
2020-04-18,20,112,20,86,14087
2020-04-18,19,526,47,196,47715
2020-04-18,09,883,127,618,99903
2020-04-18,10,109,7,57,24106
2020-04-18,02,107,80,124,4521
2020-04-18,05,1287,318,1059,247329
2020-04-19,13,317,34,258,27791
2020-04-19,17,59,3,24,6528
2020-04-19,18,142,24,75,23760
2020-04-19,15,590,41,304,48187
2020-04-19,08,3166,376,3023,124916
2020-04-19,06,140,14,225,44622
2020-04-19,12,1370,87,341,91807
2020-04-19,07,885,227,928,31551
2020-04-19,03,10342,855,12213,264155
2020-04-19,11,799,48,807,41474
2020-04-19,14,27,10,17,3584
2020-04-19,05,162,55,245,30361
2020-04-19,05,278,101,360,24388
2020-04-19,01,3201,593,2331,96569
2020-04-19,16,590,120,316,42598
2020-04-19,20,117,17,86,14859
2020-04-19,19,522,45,200,49772
2020-04-19,09,852,135,637,103975
2020-04-19,10,108,4,58,25170
2020-04-19,02,102,15,125,4677
2020-04-19,05,1264,243,1087,255797
2020-04-20,13,320,91,263,27942
2020-04-20,17,59,0,24,6868
2020-04-20,18,140,3,75,24373
2020-04-20,15,586,45,309,51090
2020-04-20,08,3144,307,3079,129530
2020-04-20,06,140,30,239,45161
2020-04-20,12,1388,60,349,97823
2020-04-20,07,878,141,957,33007
2020-04-20,03,10138,735,12376,270486
2020-04-20,11,792,57,822,42782
2020-04-20,14,27,2,18,3783
2020-04-20,05,160,14,249,31381
2020-04-20,05,272,58,366,26211
2020-04-20,01,3299,292,2409,99669
2020-04-20,16,584,38,326,44189
2020-04-20,20,115,13,86,15328
2020-04-20,19,526,42,203,51373
2020-04-20,09,850,135,667,105857
2020-04-20,10,113,1,58,25562
2020-04-20,02,102,0,127,4799
2020-04-20,05,1273,192,1112,260810
2020-04-21,13,318,55,271,29906
2020-04-21,17,64,8,24,7470
2020-04-21,18,133,9,76,25440
2020-04-21,15,532,61,317,53548
2020-04-21,08,3045,225,3147,134878
2020-04-21,06,139,17,241,48500
2020-04-21,12,1380,80,363,100031
2020-04-21,07,914,95,990,34186
2020-04-21,03,9805,960,12579,277197
2020-04-21,11,784,51,834,44332
2020-04-21,14,27,1,18,4124
2020-04-21,05,159,16,251,31987
2020-04-21,05,254,24,376,26610
2020-04-21,01,3116,606,2485,105434
2020-04-21,16,569,55,351,45984
2020-04-21,20,112,8,93,15886
2020-04-21,19,514,76,206,55093
2020-04-21,09,833,96,686,109925
2020-04-21,10,107,4,60,26639
2020-04-21,02,99,5,126,4911
2020-04-21,05,1230,277,1154,268069
2020-04-22,13,309,66,276,30348
2020-04-22,17,65,4,24,8040
2020-04-22,18,128,13,76,26560
2020-04-22,15,523,50,327,55701
2020-04-22,08,2964,342,3204,140874
2020-04-22,06,134,25,246,50869
2020-04-22,12,1384,80,370,104062
2020-04-22,07,860,154,1022,35990
2020-04-22,03,9692,1161,12740,290699
2020-04-22,11,735,47,845,46492
2020-04-22,14,21,2,19,4425
2020-04-22,05,157,6,256,32722
2020-04-22,05,245,32,381,26674
2020-04-22,01,3213,784,2559,111513
2020-04-22,16,564,108,362,48342
2020-04-22,20,97,11,96,16886
2020-04-22,19,500,48,208,58732
2020-04-22,09,820,97,705,114100
2020-04-22,10,97,4,61,27655
2020-04-22,02,92,2,127,5024
2020-04-22,05,1205,334,1181,277543
2020-04-23,13,322,52,280,31187
2020-04-23,17,61,2,24,8511
2020-04-23,18,129,9,76,27869
2020-04-23,15,539,53,332,58324
2020-04-23,08,2889,289,3269,146146
2020-04-23,06,138,41,256,52918
2020-04-23,12,1385,79,375,111073
2020-04-23,07,783,131,1047,37842
2020-04-23,03,9192,1073,12940,302715
2020-04-23,11,727,28,857,47662
2020-04-23,14,19,0,20,4564
2020-04-23,05,141,19,261,33994
2020-04-23,05,234,81,382,28240
2020-04-23,01,3039,401,2630,117970
2020-04-23,16,536,109,372,50410
2020-04-23,20,90,7,98,17844
2020-04-23,19,476,43,213,62150
2020-04-23,09,791,80,723,118177
2020-04-23,10,100,5,61,29011
2020-04-23,02,91,1,127,5227
2020-04-23,05,1189,143,1206,288075
2020-04-24,13,327,18,286,32397
2020-04-24,17,59,4,24,9026
2020-04-24,18,123,10,80,28764
2020-04-24,15,524,44,336,61331
2020-04-24,08,2807,247,3303,151505
2020-04-24,06,136,24,258,55502
2020-04-24,12,1396,78,384,114317
2020-04-24,07,760,124,1076,39563
2020-04-24,03,8791,1091,13106,314298
2020-04-24,11,705,76,865,49163
2020-04-24,14,19,3,20,4805
2020-04-24,05,148,21,263,35062
2020-04-24,05,224,49,389,29779
2020-04-24,01,2918,682,2699,125300
2020-04-24,16,496,42,383,52472
2020-04-24,20,95,3,102,19889
2020-04-24,19,461,55,218,65165
2020-04-24,09,738,97,742,121336
2020-04-24,10,94,1,62,30524
2020-04-24,02,88,4,129,5262
2020-04-24,05,1159,348,1244,296896
2020-04-25,13,323,29,293,33624
2020-04-25,17,58,1,25,9792
2020-04-25,18,125,9,80,29959
2020-04-25,15,543,17,341,64521
2020-04-25,08,2718,239,3347,156883
2020-04-25,06,122,21,263,58375
2020-04-25,12,1421,92,387,118354
2020-04-25,07,759,128,1093,41125
2020-04-25,03,8489,713,13269,326940
2020-04-25,11,689,30,874,50996
2020-04-25,14,19,5,21,5191
2020-04-25,05,141,20,265,36608
2020-04-25,05,202,62,400,30661
2020-04-25,01,2937,604,2767,131107
2020-04-25,16,469,31,391,54628
2020-04-25,20,96,14,103,20351
2020-04-25,19,452,39,224,68251
2020-04-25,09,687,138,760,125495
2020-04-25,10,95,3,63,31939
2020-04-25,02,83,0,130,5966
2020-04-25,05,1105,162,1288,306977
2020-04-26,13,324,27,295,33820
2020-04-26,17,57,5,25,10077
2020-04-26,18,118,1,80,30853
2020-04-26,15,536,32,345,67218
2020-04-26,08,2695,241,3386,161928
2020-04-26,06,129,14,264,59681
2020-04-26,12,1442,85,389,121677
2020-04-26,07,748,187,1114,42607
2020-04-26,03,8481,920,13325,337797
2020-04-26,11,668,53,879,52063
2020-04-26,14,20,4,21,5567
2020-04-26,05,138,5,269,37431
2020-04-26,05,199,56,405,32142
2020-04-26,01,2866,394,2823,135142
2020-04-26,16,464,36,399,55992
2020-04-26,20,95,9,109,21101
2020-04-26,19,445,35,228,70104
2020-04-26,09,677,132,778,127394
2020-04-26,10,91,2,64,32569
2020-04-26,02,82,6,131,6135
2020-04-26,05,1097,80,1315,316361
2020-04-27,13,328,15,299,34176
2020-04-27,17,57,0,25,10364
2020-04-27,18,114,7,83,31787
2020-04-27,15,541,18,352,68727
2020-04-27,08,2640,212,3431,164979
2020-04-27,06,130,60,271,60940
2020-04-27,12,1464,83,397,124769
2020-04-27,07,754,154,1128,44039
2020-04-27,03,7525,590,13449,342850
2020-04-27,11,667,16,884,52765
2020-04-27,14,20,0,21,5656
2020-04-27,05,150,15,270,38640
2020-04-27,05,201,101,407,33152
2020-04-27,01,2830,278,2878,139348
2020-04-27,16,449,10,405,56976
2020-04-27,20,97,3,109,21395
2020-04-27,19,440,30,231,70650
2020-04-27,09,671,32,795,129048
2020-04-27,10,90,2,65,32823
2020-04-27,02,86,5,133,6551
2020-04-27,05,1099,108,1344,320027
2020-04-28,13,312,25,310,35356
2020-04-28,17,56,0,25,10889
2020-04-28,18,113,1,85,33755
2020-04-28,15,544,31,358,70566
2020-04-28,08,2574,252,3472,172589
2020-04-28,06,136,18,278,64151
2020-04-28,12,1468,75,414,128664
2020-04-28,07,718,130,1141,45719
2020-04-28,03,7280,869,13575,351423
2020-04-28,11,666,48,893,54313
2020-04-28,14,18,1,21,5776
2020-04-28,05,136,2,272,39130
2020-04-28,05,182,30,412,33839
2020-04-28,01,2701,352,2936,144531
2020-04-28,16,448,22,407,58496
2020-04-28,20,96,2,109,22116
2020-04-28,19,428,35,232,73008
2020-04-28,09,619,52,811,133617
2020-04-28,10,80,9,65,33881
2020-04-28,02,81,8,135,6897
2020-04-28,05,1067,129,1408,328218
2020-04-29,13,309,24,315,36614
2020-04-29,17,51,0,25,11331
2020-04-29,18,107,5,86,34914
2020-04-29,15,518,30,359,73094
2020-04-29,08,2527,263,3512,176865
2020-04-29,06,134,15,285,66769
2020-04-29,12,1445,78,431,133503
2020-04-29,07,697,117,1152,47220
2020-04-29,03,7120,786,13679,365895
2020-04-29,11,640,35,899,55905
2020-04-29,14,17,0,21,5910
2020-04-29,05,119,9,274,40218
2020-04-29,05,165,44,416,35008
2020-04-29,01,2637,411,3003,151266
2020-04-29,16,449,49,410,60334
2020-04-29,20,87,5,116,23299
2020-04-29,19,415,20,232,75360
2020-04-29,09,576,61,827,137482
2020-04-29,10,77,12,66,34937
2020-04-29,02,78,5,137,7181
2020-04-29,05,1042,117,1437,337656
2020-04-30,13,306,7,320,37996
2020-04-30,17,49,1,25,12774
2020-04-30,18,105,6,86,35903
2020-04-30,15,484,13,359,76108
2020-04-30,08,2146,259,3551,182857
2020-04-30,06,109,15,289,67930
2020-04-30,12,1417,71,441,137596
2020-04-30,07,676,104,1167,48762
2020-04-30,03,6834,598,13772,376943
2020-04-30,11,465,37,906,59488
2020-04-30,14,17,1,21,6446
2020-04-30,05,126,11,275,41297
2020-04-30,05,158,47,418,36534
2020-04-30,01,2621,428,3066,156534
2020-04-30,16,439,43,415,62460
2020-04-30,20,87,5,116,24754
2020-04-30,19,408,26,235,79669
2020-04-30,09,546,60,842,141849
2020-04-30,10,68,1,67,36459
2020-04-30,02,76,4,137,7631
2020-04-30,05,1012,135,1459,349227
2020-05-01,13,297,18,324,39385
2020-05-01,17,49,11,25,13269
2020-05-01,18,105,4,86,37054
2020-05-01,15,478,21,359,79940
2020-05-01,08,2112,208,3579,188264
2020-05-01,06,131,16,294,71013
2020-05-01,12,1372,56,482,143804
2020-05-01,07,666,133,1184,51199
2020-05-01,03,6628,737,13860,390644
2020-05-01,11,413,28,911,61241
2020-05-01,14,17,2,21,6463
2020-05-01,05,112,10,278,42903
2020-05-01,05,146,16,423,37838
2020-05-01,01,2503,395,3097,162568
2020-05-01,16,428,27,421,64292
2020-05-01,20,84,18,117,26242
2020-05-01,19,399,28,237,82860
2020-05-01,09,520,93,854,146456
2020-05-01,10,60,1,68,37762
2020-05-01,02,72,5,137,7769
2020-05-01,05,977,138,1479,362459
2020-05-02,13,303,16,327,39916
2020-05-02,17,48,2,25,13722
2020-05-02,18,100,0,88,37928
2020-05-02,15,470,15,362,83592
2020-05-02,08,2033,206,3614,192135
2020-05-02,06,131,18,295,73855
2020-05-02,12,1370,84,497,147078
2020-05-02,07,647,186,1195,53202
2020-05-02,03,6529,533,14189,403702
2020-05-02,11,399,23,916,62834
2020-05-02,14,9,1,21,7075
2020-05-02,05,113,7,279,43804
2020-05-02,05,138,49,425,39579
2020-05-02,01,2550,495,3126,168479
2020-05-02,16,416,34,422,65370
2020-05-02,20,86,2,119,26990
2020-05-02,19,396,19,240,84352
2020-05-02,09,519,80,863,148223
2020-05-02,10,60,1,68,38072
2020-05-02,02,70,3,137,7951
2020-05-02,05,970,126,1502,370978
2020-05-03,13,300,32,330,40699
2020-05-03,17,48,6,25,14210
2020-05-03,18,95,2,88,38835
2020-05-03,15,455,25,364,86498
2020-05-03,08,1997,166,3642,197075
2020-05-03,06,131,13,297,74990
2020-05-03,12,1346,53,508,150912
2020-05-03,07,627,47,1209,54492
2020-05-03,03,6609,526,14231,410857
2020-05-03,11,400,21,927,64412
2020-05-03,14,8,0,22,7075
2020-05-03,05,109,1,281,44240
2020-05-03,05,136,66,429,41095
2020-05-03,01,2496,251,3152,172208
2020-05-03,16,410,11,424,66443
2020-05-03,20,92,4,119,27737
2020-05-03,19,383,27,242,85955
2020-05-03,09,513,38,872,150914
2020-05-03,10,58,0,68,38823
2020-05-03,02,74,6,138,8100
2020-05-03,05,955,94,1516,378202
2020-05-04,13,301,4,332,41108
2020-05-04,17,50,0,25,14901
2020-05-04,18,93,4,88,39438
2020-05-04,15,438,14,366,90543
2020-05-04,08,1968,159,3666,200427
2020-05-04,06,130,4,299,75421
2020-05-04,12,1335,38,524,153293
2020-05-04,07,606,53,1221,56092
2020-05-04,03,6414,577,14294,418835
2020-05-04,11,389,44,932,65398
2020-05-04,14,9,0,22,7328
2020-05-04,05,103,5,284,44673
2020-05-04,05,135,11,430,42061
2020-05-04,01,2391,192,3186,176078
2020-05-04,16,397,9,429,67167
2020-05-04,20,91,-2,119,28052
2020-05-04,19,376,15,244,87166
2020-05-04,09,512,38,881,152447
2020-05-04,10,56,0,70,39044
2020-05-04,02,74,1,139,8271
2020-05-04,05,955,55,1528,383660
2020-05-05,13,289,25,335,42489
2020-05-05,17,50,10,25,15476
2020-05-05,18,92,1,88,40509
2020-05-05,15,408,20,369,93068
2020-05-05,08,1917,100,3705,206166
2020-05-05,06,120,9,303,78510
2020-05-05,12,1315,67,534,157307
2020-05-05,07,583,63,1232,57622
2020-05-05,03,6201,500,14389,425290
2020-05-05,11,387,29,936,67256
2020-05-05,14,9,0,22,7528
2020-05-05,05,99,1,286,45264
2020-05-05,05,126,3,433,42870
2020-05-05,01,2307,152,3216,181316
2020-05-05,16,384,17,433,69128
2020-05-05,20,94,1,119,28867
2020-05-05,19,367,12,247,91306
2020-05-05,09,484,30,889,157260
2020-05-05,10,56,6,70,39998
2020-05-05,02,56,0,139,8484
2020-05-05,05,926,29,1545,390952
2020-05-06,13,285,22,341,43803
2020-05-06,17,47,3,25,16103
2020-05-06,18,87,3,89,41828
2020-05-06,15,433,14,376,96548
2020-05-06,08,1816,104,3737,211652
2020-05-06,06,115,9,306,79429
2020-05-06,12,1351,81,538,160894
2020-05-06,07,548,76,1243,59693
2020-05-06,03,6079,764,14611,439806
2020-05-06,11,353,29,943,69037
2020-05-06,14,9,3,22,7896
2020-05-06,05,99,1,286,46228
2020-05-06,05,116,19,437,44719
2020-05-06,01,2147,165,3247,188057
2020-05-06,16,365,26,438,70944
2020-05-06,20,91,1,119,29966
2020-05-06,19,359,14,250,92999
2020-05-06,09,462,26,899,161553
2020-05-06,10,55,4,70,41328
2020-05-06,02,50,3,139,8640
2020-05-06,05,902,77,1568,399806
2020-05-07,13,263,25,348,45021
2020-05-07,17,48,-16,26,16272
2020-05-07,18,81,3,89,42854
